id,title,release_date,year,genres,budget,revenue,popularity,production_companies,production_countries,spoken_languages
8676,Fool's Gold,2008-02-07,2008,"['Adventure', ' Romance', ' Comedy']",70000000,111231041,16.59,"['De Line Pictures', ' Warner Bros. Pictures', ' Bernie Goldmann Productions']",United States of America,"English, Spanish"
513310,Boss Level,2021-02-19,2021,"['Action', ' Science Fiction', ' Thriller']",45000000,2000000,30.218,"['WarParty Films', ' Highland Film Group', ' Ingenious Media', ' Paradox Film Group', ' EFO Films', ' Big Red Films', ' Diamond Film Productions', ' Edver Films', ' Orca Entertainment Group', ' River Bay Films', ' The Fyzz', ' Scott Free Productions']","United Kingdom, United States of America",English
9437,Kiss the Girls,1997-09-29,1997,"['Thriller', ' Crime', ' Mystery', ' Drama']",27000000,60527873,29.783,"['Paramount', ' Rysher Entertainment']",United States of America,"English, Mandarin"
98357,Broken City,2013-01-18,2013,"['Thriller', ' Crime', ' Drama']",56000000,34737199,19.879,"['1984 Private Defense Contractors', ' EFO Films', ' Inferno International', ' Regency Enterprises', ' Black Bear Pictures', ' New Regency Pictures', ' Closest to the Hole Productions', ' Envision Entertainment', ' Leverage']",United States of America,English
4643,The Guardian,2006-09-28,2006,"['Action', ' Adventure', ' Drama']",10000000,94973540,17.886,"['Touchstone Pictures', ' Beacon Pictures', ' Contrafilm', ' Firm Films', ' Eyetronics', ' A School Productions']",United States of America,English
11645,Ran,1985-06-01,1985,"['Action', ' Drama', ' History']",11500005,11859533,17.975,"['Nippon Herald Films', ' Greenwich Film Production', ' Herald Ace', ' TOHO']","Japan, France",Japanese
316152,Free State of Jones,2016-06-24,2016,"['Action', ' Drama', ' History', ' War']",50000000,25035950,14.529,"['Vendian Entertainment', ' Larger Than Life Productions', ' STX Films', ' Bluegrass Films', ' Rahway Road Productions', ' Huayi Brothers Pictures', ' IM Global', ' Route One Entertainment', ' Union Investment Partners']","China, South Korea, United States of America",English
404,The Straight Story,1999-10-15,1999,['Drama'],10000000,6203044,12.694,"['Walt Disney Pictures', ' Asymmetrical Productions', ' Les Films Alain Sarde', ' StudioCanal', ' The Picture Factory', ' The Straight Story', ' Inc', ' Canal+', ' CiBy 2000', ' Film4 Productions']","United Kingdom, United States of America",English
9667,The Jacket,2005-03-04,2005,"['Thriller', ' Mystery', ' Drama', ' Science Fiction', ' Fantasy']",29000000,21733230,19.517,"['Warner Independent Pictures (WIP)', ' Section Eight', ' Mandalay Pictures', ' VIP Medienfonds 3', ' 2929 Productions', ' Rising Star', ' VIP 2 Medienfonds']","Germany, United States of America",English
381,To Catch a Thief,1955-08-03,1955,"['Mystery', ' Thriller', ' Romance', ' Comedy', ' Crime']",2500000,8750000,16.206,['Paramount'],United States of America,"French, English"
442062,Goosebumps 2: Haunted Halloween,2018-10-11,2018,"['Adventure', ' Comedy', ' Fantasy', ' Family', ' Horror']",35000000,93320380,23.627,"['Columbia Pictures', ' Original Film', ' Scholastic Entertainment', ' Silvertongue Films', ' Sony Pictures', ' Sony Pictures Animation']","United Kingdom, United States of America",English
522518,A Dog's Journey,2019-05-03,2019,"['Family', ' Adventure', ' Drama']",16000000,78871079,32.243,"['Walden Media', ' Alibaba Pictures Group', ' Amblin Entertainment', ' Universal Pictures', ' DreamWorks Pictures', ' Amblin Partners', ' Pariah Entertainment Group', ' Reliance Entertainment']","Canada, China, India, United States of America",English
11775,Intolerable Cruelty,2003-09-02,2003,"['Comedy', ' Romance']",60000000,119940815,18.298,"['Mike Zoss Productions', ' Universal Pictures', ' Imagine Entertainment', ' Alphaville Productions']",United States of America,"French, English"
11075,Audition,1999-10-06,1999,"['Horror', ' Drama']",250000,359853,15.905,"['Basara Pictures', ' Creators Company Connection', ' Omega Project']",Japan,Japanese
72784,The Loft,2014-10-14,2014,['Thriller'],14000000,10076790,27.317,"['Open Road Films', ' Anonymous Content']",United States of America,English
9208,Broken Arrow,1996-02-09,1996,"['Action', ' Thriller', ' Adventure']",50000000,150270147,18.571,"['WCG Entertainment Productions', ' 20th Century Fox', ' The Mark Gordon Company']",United States of America,English
9610,Conan the Destroyer,1984-06-29,1984,"['Adventure', ' Fantasy', ' Action']",18000000,31042035,25.522,"['DEG', ' Universal Pictures']",United States of America,English
3600,I Still Know What You Did Last Summer,1998-11-13,1998,"['Horror', ' Mystery', ' Thriller']",65000000,40002112,28.176,"['Summer Knowledge LLC', ' Columbia Pictures', ' Mandalay Entertainment']",United States of America,English
432068,C'est la vie!,2017-10-04,2017,['Comedy'],17200000,23800000,9.282,"['Gaumont', ' Quad Films']",France,French
8836,The X Files: I Want to Believe,2008-07-24,2008,"['Drama', ' Mystery', ' Science Fiction', ' Thriller']",30000000,69363381,20.952,"['Ten Thirteen Productions', ' Dune Entertainment III', ' Crying Box Productions', ' 20th Century Fox']","Canada, United States of America",English
713,The Piano,1993-05-19,1993,"['Drama', ' Romance']",7000000,40185556,13.07,"['New South Wales Film & Television Office', ' Jan Chapman Productions', ' Australian Film Commission', ' CiBy 2000']","New Zealand, Australia, France","English, Maori"
790,The Fog,1980-02-08,1980,['Horror'],1000000,21448830,24.346,"['AVCO Embassy Pictures', ' EDI', ' Debra Hill Productions']",United States of America,English
2114,Final Fantasy: The Spirits Within,2001-07-02,2001,"['Adventure', ' Action', ' Fantasy', ' Science Fiction', ' Thriller', ' Romance', ' Animation']",137000000,85131830,15.894,"['Chris Lee Productions', ' Square Pictures', ' Square USA', ' Columbia Pictures']","Japan, United States of America",English
12104,Pink Floyd: The Wall,1982-07-14,1982,"['Music', ' Drama']",12000000,22244207,13.293,"['Goldcrest', ' Tin Blue', ' Metro-Goldwyn-Mayer']",United Kingdom,English
9829,United 93,2006-04-28,2006,"['Drama', ' History', ' Crime', ' Thriller', ' Action']",15000000,76286096,18.753,"['Sidney Kimmel Entertainment', ' Working Title Films', ' StudioCanal']","France, United Kingdom, United States of America","English, Arabic, German"
635,Angel Heart,1987-03-06,1987,"['Horror', ' Mystery']",17000000,17186348,15.026,"['TriStar Pictures', ' Winkast Film Productions', ' Union', ' Carolco Pictures']","Canada, United Kingdom, United States of America","English, French"
11001,Blue Streak,1999-09-17,1999,"['Action', ' Comedy', ' Crime']",65000000,117758500,20.268,['Columbia Pictures'],"Germany, United States of America",English
583406,Judas and the Black Messiah,2021-02-12,2021,"['Drama', ' History']",26000000,6416063,17.74,"['MACRO', ' Bron Studios', ' Participant', ' Proximity Media', ' Warner Bros. Pictures']","Canada, United States of America",English
1391,Y Tu Mamá También,2001-06-08,2001,"['Drama', ' Romance']",5000000,33616692,25.567,"['Bésame Mucho Pictures', ' Producciones Anhelo', ' Good Machine']",Mexico,Spanish
1985,The Constant Gardener,2005-08-31,2005,"['Drama', ' Mystery', ' Thriller']",25000000,82468097,18.348,"['Scion Films', ' Studio Babelsberg', ' Epsilon Motion Pictures', ' UK Film Council', ' Focus Features', ' Potboiler Productions', ' Blue Sky Films']","China, Germany, United Kingdom, United States of America","German, English, Italian, Swahili"
7972,Before the Devil Knows You're Dead,2007-09-26,2007,"['Crime', ' Drama', ' Thriller']",18000000,25005257,20.301,"['Michael Cerenzie Productions', ' Capitol Films', ' Linsefilm', ' Unity Productions', ' Funky Buddha Productions']",United States of America,English
199373,The Frozen Ground,2013-07-11,2013,"['Thriller', ' Crime']",27220000,5496951,15.056,"['Picture Perfect Corporation', ' Grindstone Entertainment Group', ' EFO Films', ' Cheetah Vision', ' Court Five', ' Valentina Films', ' K5 International', ' Paradox Entertainment', ' Envision Entertainment']",United States of America,English
12139,Dennis the Menace,1993-06-24,1993,"['Family', ' Comedy']",35000000,117270765,18.717,"['Hughes Entertainment', ' Warner Bros. Family Entertainment']",United States of America,English
71469,The Darkest Hour,2011-12-22,2011,"['Horror', ' Action', ' Thriller', ' Science Fiction']",30000000,64626786,19.165,"['Regency Enterprises', ' Bazelevs Production', ' The Jacobson Company', ' New Regency Pictures', ' Summit Entertainment']","United States of America, Russia",English
7364,Sahara,2005-04-06,2005,"['Action', ' Adventure', ' Comedy', ' Drama', ' Mystery']",130000000,119269486,20.597,"['Paramount', ' Bristol Bay Productions', ' Baldwin Entertainment Group', ' Desertlands Entertainment', ' Mace Neufeld Productions', ' Kanzaman Productions', ' J.K. Livin Productions', ' Moguletta', ' Sahara Productions', ' Babelsberg Film', ' Walden Media', ' Summit Entertainment']","Germany, Spain, United Kingdom, United States of America","English, French, Arabic"
9331,Clear and Present Danger,1994-08-03,1994,"['Action', ' Drama', ' Thriller']",62000000,215887717,26.538,"['Paramount', ' Mace Neufeld Productions']",United States of America,English
9647,Scrooged,1988-11-22,1988,"['Fantasy', ' Comedy', ' Drama']",32000000,60328558,17.774,"['Paramount', ' Mirage Productions']",United States of America,English
539681,DC League of Super-Pets,2022-07-27,2022,"['Animation', ' Action', ' Family', ' Comedy', ' Science Fiction']",90000000,203000000,53.697,"['Warner Bros. Pictures Animation', ' DC Entertainment', ' Seven Bucks Productions', ' Animal Logic', ' Warner Bros. Pictures']",United States of America,English
80280,[REC]³ Genesis,2012-03-30,2012,['Horror'],6400000,11019975,20.918,"['Filmax', ' Castelao Productions', ' Canal+ España', ' ICAA', ' TVE', ' ONO']",Spain,"French, Catalan, Spanish"
188166,Blue Ruin,2014-04-25,2014,"['Crime', ' Thriller']",420000,993313,12.392,"['Paradise City', ' filmscience', ' The Lab Of Madness', ' Neighborhood Watch']",United States of America,English
13335,Harold & Kumar Escape from Guantanamo Bay,2008-04-25,2008,"['Comedy', ' Adventure']",12000000,43493123,14.959,"['New Line Cinema', ' Kingsgate Films', ' Mandate Pictures', ' Mandate International']",United States of America,English
10228,Pokémon: The First Movie,1998-07-18,1998,"['Animation', ' Family', ' Adventure', ' Fantasy', ' Action']",30000000,163644662,20.476,"['OLM', ' Shogakukan Production', ' TV Tokyo', "" Pikachu Project '98"", ' Media Factory', ' Creatures', ' Nintendo', ' GAME FREAK', ' East Japan Marketing & Communications', ' Shogakukan', ' Tomy']",Japan,Japanese
228194,The Hundred-Foot Journey,2014-08-06,2014,"['Drama', ' Comedy']",22000000,89514453,17.089,"['Amblin Entertainment', ' Harpo Films', ' Participant', ' Imagenation Abu Dhabi FZ', ' Reliance Entertainment', ' Touchstone Pictures', ' DreamWorks Pictures']","India, United States of America, United Arab Emirates","Hindi, English, French"
9454,EverAfter,1998-07-31,1998,"['Drama', ' Romance', ' Comedy']",26000000,65705772,24.801,"['20th Century Fox', ' Fox Family Films']",United States of America,English
168,Star Trek IV: The Voyage Home,1986-11-26,1986,"['Science Fiction', ' Adventure']",24000000,133000000,25.43,['Paramount'],United States of America,"English, Finnish"
227348,Paranormal Activity: The Marked Ones,2014-01-01,2014,"['Horror', ' Thriller']",5000000,90894962,21.342,"['Blumhouse Productions', ' Solana Films', ' Room 101']",United States of America,English
1266,Street Kings,2008-04-10,2008,"['Action', ' Crime', ' Drama', ' Thriller']",20000000,66476363,18.401,"['Fox Searchlight Pictures', ' Regency Enterprises', ' Dune Entertainment III', ' Yari Film Group (YFG)', ' EFO Films']",United States of America,"English, Turkish"
244,King Kong,1933-03-15,1933,"['Adventure', ' Fantasy', ' Horror']",672000,10000000,21.668,['RKO Radio Pictures'],United States of America,English
6435,Practical Magic,1998-10-16,1998,"['Romance', ' Comedy', ' Fantasy']",75000000,46733235,22.256,"['Di Novi Pictures', ' Village Roadshow Pictures', ' Stargate Studios', ' Fortis Films', ' Warner Bros. Pictures', ' Warner Bros. Pictures']",United States of America,English
2605,Short Circuit,1986-05-09,1986,"['Comedy', ' Family', ' Science Fiction']",10000000,40697761,17.945,"['David Foster Productions', ' TriStar Pictures', ' PSO']",United States of America,English
20533,Jonah Hex,2010-06-18,2010,"['Action', ' Western', ' Drama', ' Fantasy', ' Thriller']",47000000,10539000,23.071,"['Warner Bros. Pictures', ' Legendary Pictures', ' Weed Road Pictures', ' DC Comics', ' Mad Chance']",United States of America,English
9793,The Hills Have Eyes 2,2007-03-22,2007,"['Horror', ' Thriller']",15000000,37697773,31.768,"['Fox Atomic', ' Craven-Maddalena Films', ' Dune Entertainment']",United States of America,English
87826,Here Comes the Boom,2012-10-11,2012,"['Comedy', ' Action']",42000000,73100000,16.322,"['Broken Road Productions', ' Columbia Pictures', ' Hey Eddie', ' Happy Madison Productions']",United States of America,English
6538,Charlie Wilson's War,2007-12-19,2007,"['Comedy', ' Drama', ' History']",75000000,119483446,19.32,['Playtone'],United States of America,"Arabic, English, Russian, Urdu, Hebrew"
11667,Street Fighter,1994-12-23,1994,"['Action', ' Adventure', ' Comedy', ' Thriller']",35000000,99423521,22.403,"['CAPCOM', ' Universal Pictures']","Japan, United States of America",English
21407,The Collector,2009-07-09,2009,"['Horror', ' Thriller']",3400000,114000000,16.09,"['Imaginarium Entertainment Group', ' Fortress Features', ' LD Entertainment']",United States of America,English
137116,Smurfs: The Lost Village,2017-03-23,2017,"['Family', ' Adventure', ' Animation', ' Comedy']",60000000,197183546,37.021,"['Kerner Entertainment Company', ' Columbia Pictures', ' Sony Pictures Animation']",United States of America,English
399366,Marrowbone,2017-10-27,2017,"['Thriller', ' Horror', ' Drama', ' Mystery']",8000000,12294931,17.198,"['Mogambo Films', ' Lionsgate', ' Telecinco Cinema', ' Universal Pictures', ' Movistar+', ' Marrowbone SLU', ' Mediaset España']","Spain, United States of America",English
840326,Sisu,2023-01-27,2023,"['Action', ' War']",6200000,13009289,157.379,"['Subzero Film Entertainment', ' Good Chaos', ' Stage 6 Films']","Finland, United Kingdom, United States of America","English, Finnish"
6068,Six Days Seven Nights,1998-06-12,1998,"['Adventure', ' Action', ' Comedy', ' Romance']",70000000,164839294,16.824,"['Roger Birnbaum Productions', ' Caravan Pictures', ' Touchstone Pictures', ' Northern Lights Entertainment']",United States of America,English
124459,The Incredible Burt Wonderstone,2013-03-14,2013,['Comedy'],30000000,27437881,16.534,"['New Line Cinema', ' Carousel', ' BenderSpink']",United States of America,English
682507,Where the Crawdads Sing,2022-07-14,2022,"['Drama', ' Mystery', ' Romance']",24000000,144353965,19.642,"['3000 Pictures', ' Hello Sunshine', ' HarperCollins Publishers']",United States of America,English
341006,The Belko Experiment,2016-03-17,2016,"['Horror', ' Thriller']",5000000,10166820,14.386,"['Orion Pictures', ' Blumhouse Productions', ' The Safran Company', ' BH Tilt', ' Troll Court Entertainment', ' Metro-Goldwyn-Mayer', ' Itaca Films']",United States of America,English
2119,Days of Thunder,1990-06-27,1990,"['Adventure', ' Action', ' Drama']",60000000,157920733,22.28,"['Paramount', ' Don Simpson/Jerry Bruckheimer Films']",United States of America,English
